SNP	gene	beta	t-stat	p-value	FDR
row4	row9	-0.681555459310461	-2.53153518707893	0.0351712612032816	0.947530759922712
row62	row48	-0.82115119788585	-2.53122425462912	0.0351882935011662	0.947530759922712
row57	row11	-1.8947797100212	-2.52851371090507	0.035337127229644	0.947530759922712
row59	row45	0.808879837770509	2.52783340506867	0.0353745825064742	0.947530759922712
row91	row70	-1.15448701119787	-2.52661706726836	0.0354416503272732	0.947530759922712
row9	row10	0.802265263517864	2.52505135934578	0.0355281721842426	0.947530759922712
row37	row1	0.917425350944717	2.52186833592853	0.0357047293337172	0.947530759922712
row36	row7	1.12858086903499	2.52022806998225	0.0357960596340295	0.947530759922712
row67	row38	-0.675705833426818	-2.51994146236086	0.0358120423115316	0.947530759922712
row42	row62	0.788341181019492	2.51888745352275	0.0358708814328845	0.947530759922712
row30	row74	0.962129083810752	2.51754502780025	0.0359459632210161	0.947530759922712
row87	row36	1.00164196273541	2.51666488060174	0.0359952763191922	0.947530759922712
row8	row94	0.698047942804551	2.51551086519035	0.0360600377751502	0.947530759922712
row14	row21	-1.09160120785556	-2.51503251274771	0.0360869167711245	0.947530759922712
row37	row10	-0.732011031044869	-2.51366729153678	0.0361637414384065	0.947530759922712
row67	row17	0.596412594933063	2.51323473820997	0.0361881169672503	0.947530759922712
row15	row43	-1.4047835390127	-2.5113995185023	0.0362917219428198	0.947530759922712
row18	row69	-0.632804653654127	-2.50921092381905	0.0364156696001923	0.947530759922712
row50	row11	1.88619105151398	2.50800415435386	0.0364841966175892	0.947530759922712
row59	row3	0.810008881758704	2.50663948680772	0.0365618474993543	0.947530759922712
row98	row1	1.06666779286842	2.50644454363441	0.0365729536201809	0.947530759922712
row92	row100	0.996131646700478	2.50613173307068	0.0365907819196693	0.947530759922712
row57	row19	-1.3996743984976	-2.50542320805059	0.0366311961210071	0.947530759922712
row95	row55	-0.817622345108106	-2.50286080714065	0.0367777333276562	0.947530759922712
row88	row72	-0.817857205418152	-2.50177373902172	0.0368400793601267	0.947530759922712
row55	row63	-1.00257825959821	-2.49788080523191	0.0370642285862309	0.947530759922712
row45	row48	-0.705720975652718	-2.49681574853568	0.03712579333892	0.947530759922712
row21	row8	-1.21319898237613	-2.49626806927408	0.0371574918262243	0.947530759922712
row64	row34	0.850540884267583	2.49421369022162	0.0372766393337074	0.947530759922712
row32	row72	1.07198881512997	2.49275082739579	0.0373617165937465	0.947530759922712
row46	row39	-0.83459312632979	-2.49194841234293	0.0374084669905677	0.947530759922712
row86	row38	-0.57388222090406	-2.48671137869704	0.0377150460794001	0.947530759922712
row81	row98	-1.07495581035798	-2.48596839925349	0.0377587461230457	0.947530759922712
row45	row21	-0.727414539458455	-2.48541270085582	0.0377914643049793	0.947530759922712
row77	row49	-1.46592731099595	-2.4849165373501	0.0378207014669719	0.947530759922712
row21	row24	-0.784193852904184	-2.48310350089966	0.0379277321237005	0.947530759922712
row68	row81	-0.954777968105909	-2.48293379045562	0.037937766475623	0.947530759922712
row10	row11	-1.59548543734213	-2.48141525348657	0.0380276716227924	0.947530759922712
row68	row39	0.957732628485767	2.4758498954186	0.0383590162541141	0.947530759922712
row57	row17	-0.826187576670004	-2.47495093399414	0.0384128110603665	0.947530759922712
row68	row31	0.755048578245248	2.4748669103509	0.0384178430225195	0.947530759922712
row38	row88	-0.988262811189423	-2.47450193383201	0.0384397082769025	0.947530759922712
row16	row26	0.718309400407746	2.47315882535521	0.0385202805541797	0.947530759922712
row51	row86	0.625378784882354	2.47263432718977	0.0385517912441585	0.947530759922712
row98	row85	-0.937758255421741	-2.47170584931943	0.0386076360763099	0.947530759922712
row70	row3	0.813392994352214	2.47053807135575	0.0386779901758908	0.947530759922712
row93	row28	0.733245305979241	2.46651858457977	0.0389211412134144	0.947530759922712
row76	row97	0.643325323535262	2.46647233008236	0.038923948265234	0.947530759922712
row51	row41	-0.783257489261256	-2.46455324003386	0.0390405928626653	0.947530759922712
row92	row84	0.73747256660782	2.46428298014371	0.0390570479423849	0.947530759922712
row59	row76	1.33521856607081	2.46332153314633	0.0391156435813623	0.947530759922712
row100	row84	-0.576918197464212	-2.46244090890621	0.0391693914124928	0.947530759922712
row34	row66	0.904462754973018	2.46212882099947	0.0391884572266321	0.947530759922712
row22	row85	1.04250643403368	2.46206079721116	0.0391926141239166	0.947530759922712
row81	row39	1.05638735351126	2.46094002074501	0.0392611683631287	0.947530759922712
row54	row83	0.538381528483697	2.4601200659879	0.03931139906195	0.947530759922712
row40	row30	-1.50190327139066	-2.45892944305924	0.0393844526427483	0.947530759922712
row25	row3	-0.68534294476284	-2.45728189520269	0.0394857682502565	0.947530759922712
row95	row3	-0.656473106425536	-2.45608996287211	0.039559229991828	0.947530759922712
row27	row13	-0.893752623952199	-2.45597993128511	0.0395660184680378	0.947530759922712
row41	row35	2.28164216249201	2.45448967159891	0.0396580770674522	0.947530759922712
row99	row35	2.28164216249201	2.45448967159891	0.0396580770674522	0.947530759922712
row91	row71	1.63278837098847	2.45301555834624	0.0397493510870588	0.947530759922712
row69	row87	0.658564875061819	2.45295818917588	0.0397529075524593	0.947530759922712
row71	row38	-0.532625661921354	-2.45259051221982	0.0397757084426416	0.947530759922712
row96	row90	-0.88323147931526	-2.45187364375693	0.0398202018629534	0.947530759922712
row91	row73	-1.10944897517046	-2.45102853712881	0.0398727191159875	0.947530759922712
row23	row97	1.17015469366436	2.45030745462773	0.0399175844625507	0.947530759922712
row3	row1	0.986308081770793	2.44822742755687	0.040047288366478	0.947530759922712
row21	row90	-1.03822903002221	-2.44477382251687	0.0402635846347968	0.947530759922712
row49	row11	-1.85806818870638	-2.44235518931263	0.0404157632078661	0.947530759922712
row63	row38	0.789151504877526	2.44123543724338	0.0404864136016063	0.947530759922712
row22	row71	1.51155098616501	2.44042684600697	0.0405375088797885	0.947530759922712
row77	row53	-0.482225270953139	-2.43912969402921	0.0406196124952371	0.947530759922712
row13	row82	-0.747128983606194	-2.43872805315058	0.0406450684735037	0.947530759922712
row69	row78	-0.848549441364615	-2.4367627906384	0.0407698589392107	0.947530759922712
row77	row91	1.08516101119716	2.43347652711977	0.0409793945334625	0.947530759922712
row60	row81	-1.22654684536493	-2.43212016214857	0.0410661941105157	0.947530759922712
row78	row2	0.679470784491783	2.43130228847377	0.0411186229089845	0.947530759922712
row73	row30	1.14150711339622	2.43063423165999	0.041161497955378	0.947530759922712
row4	row94	-0.757293607755118	-2.42917978640687	0.0412549983801447	0.947530759922712
row34	row11	-1.414716663516	-2.42916293590134	0.041256082885082	0.947530759922712
row82	row23	0.831617659947655	2.42821962787987	0.0413168404095815	0.947530759922712
row100	row50	0.588330213263163	2.42688474391522	0.0414029731150972	0.947530759922712
row93	row14	-0.576018523342659	-2.42302243970387	0.0416532070594045	0.947530759922712
row51	row1	0.946441399385973	2.42298609902188	0.0416555687510791	0.947530759922712
row66	row97	-0.735015787525634	-2.42123268335165	0.0417696793854968	0.947530759922712
row92	row10	-0.716063125255013	-2.41809236870704	0.0419748358066761	0.947530759922712
row31	row80	0.49468690517044	2.41466298306072	0.0422000368728462	0.947530759922712
row76	row79	0.533746351992001	2.41246553476532	0.0423449782600305	0.947530759922712
row6	row76	1.56807363283321	2.41073511771798	0.0424594674469237	0.947530759922712
row89	row36	1.21901150583809	2.41048058555432	0.0424763342720616	0.947530759922712
row81	row44	-1.0820793048887	-2.40667532783333	0.0427292990857968	0.947530759922712
row2	row70	-1.25556151225575	-2.40661908111451	0.0427330495891729	0.947530759922712
row100	row9	0.517964744938892	2.40395956333686	0.0429107635980448	0.947530759922712
row97	row4	0.840048167992138	2.40390268795689	0.0429145722299531	0.947530759922712
row12	row99	1.39619768715733	2.40173833316328	0.0430597602121024	0.947530759922712
row19	row99	1.39619768715733	2.40173833316328	0.0430597602121024	0.947530759922712
row85	row47	1.19631674585858	2.39999742756986	0.0431769011561652	0.947530759922712
row43	row57	-0.784291205139077	-2.39739284505099	0.0433527554625408	0.947530759922712
row79	row39	-0.792038319687618	-2.39603473032219	0.0434447372174622	0.947530759922712
row29	row22	1.17314516624364	2.39577515335573	0.0434623400514814	0.947530759922712
row14	row94	0.875708694457242	2.39227181419838	0.0437006166385043	0.947530759922712
row22	row24	0.94542532393032	2.39193289422772	0.0437237375483783	0.947530759922712
row59	row57	-0.955147900521639	-2.39096092519004	0.0437901128974348	0.947530759922712
row1	row100	0.87626039882043	2.39072954406815	0.0438059287354854	0.947530759922712
row70	row16	1.57424062679211	2.39050108346166	0.043821550578125	0.947530759922712
row32	row23	0.781747419005262	2.39013895038603	0.0438463242461761	0.947530759922712
row94	row35	-0.962708605241939	-2.38901376370052	0.043923388572579	0.947530759922712
row6	row80	0.638719128380787	2.38689670228383	0.0440687558738343	0.947530759922712
row45	row85	-0.615917886680721	-2.38269466799038	0.0443587207454164	0.947530759922712
row25	row45	-0.669073256143434	-2.38214532228765	0.0443967702102178	0.947530759922712
row76	row64	-0.99973312719368	-2.3796181253857	0.0445722348152958	0.947530759922712
row52	row37	-0.755698783813859	-2.37916786355484	0.0446035697529831	0.947530759922712
row50	row28	1.0033737181634	2.37883300061467	0.044626888114003	0.947530759922712
row10	row74	1.33956027594751	2.37815803101331	0.0446739272000825	0.947530759922712
row57	row14	0.795909464692622	2.37687948159548	0.0447631666948531	0.947530759922712
row64	row13	-0.97043394859686	-2.37679272947522	0.0447692282527869	0.947530759922712
row86	row87	-0.553303182679283	-2.37670525288362	0.0447753412656305	0.947530759922712
row23	row42	-1.23432525008683	-2.37652797918349	0.044787732023314	0.947530759922712
row74	row27	1.11785335894544	2.37516058430788	0.0448834234951869	0.947530759922712
row69	row75	-0.714391514246761	-2.37388324498014	0.04497299822384	0.947530759922712
row84	row3	-0.718089381886415	-2.37338641168955	0.04500788762439	0.947530759922712
row33	row76	1.39461364889735	2.37332306162285	0.0450123382440227	0.947530759922712
row46	row99	0.515696127592744	2.37146792974048	0.0451428654500806	0.947530759922712
row21	row73	0.819588866352312	2.36724648919117	0.0454413037799828	0.947530759922712
row57	row89	1.3172842335537	2.36712070096348	0.0454502267960881	0.947530759922712
row59	row54	0.83720928314726	2.36381730188752	0.0456851896954746	0.947530759922712
row21	row49	1.42429836129808	2.36381456076548	0.045685385170053	0.947530759922712
row56	row40	0.799924008981238	2.36116299769474	0.0458748665622039	0.947530759922712
row31	row46	1.09936467199759	2.36046382829984	0.0459249605689683	0.947530759922712
row63	row52	0.990099516678533	2.3603192729682	0.0459353244935561	0.947530759922712
row90	row21	-1.37808055785284	-2.36028497392541	0.0459377839148105	0.947530759922712
row57	row10	-1.07819152440841	-2.35926369558869	0.0460110754586042	0.947530759922712
row71	row70	-0.693721224388823	-2.3589877298405	0.0460309001208453	0.947530759922712
row43	row93	-0.562336284301012	-2.35883086115612	0.0460421729771934	0.947530759922712
row44	row45	0.527657077581834	2.3587220365012	0.0460499949322438	0.947530759922712
row41	row61	-1.3534790164191	-2.35478571274826	0.0463338222303398	0.948277790399666
row99	row61	-1.3534790164191	-2.35478571274826	0.0463338222303398	0.948277790399666
row92	row95	0.986742628491653	2.35427488037497	0.0463707839505437	0.948277790399666
row91	row29	1.68990138567956	2.35245601076218	0.0465026299450925	0.949033264185562
row32	row32	0.830384093847755	2.34959972553294	0.0467104345901341	0.949439906411352
row78	row54	-0.713786271186012	-2.34944117029002	0.0467219972539378	0.949439906411352
row55	row35	1.0418612893027	2.34827145748172	0.0468073873860797	0.949439906411352
row65	row56	-2.33079378595669	-2.34155002572019	0.0473010969034051	0.953402643231346
row53	row43	-1.23382665880655	-2.34044145621434	0.0473830242003768	0.953402643231346
row73	row13	1.05118703326065	2.34004273196882	0.0474125260906644	0.953402643231346
row48	row64	1.2644244192418	2.3387382222071	0.0475091762563485	0.953402643231346
row70	row63	-0.976384969772558	-2.33569435746852	0.0477354615931581	0.953402643231346
row25	row96	1.08110217518459	2.33560864427442	0.0477418492284722	0.953402643231346
row7	row59	-1.01052655709276	-2.33439109765901	0.0478326773233818	0.953402643231346
row34	row28	-0.757458392776016	-2.3323337673904	0.0479865457768757	0.953402643231346
row20	row90	-1.24311410692209	-2.32898948033886	0.0482377236253128	0.953402643231346
row47	row31	-0.947194981396684	-2.32809121445253	0.0483054130483892	0.953402643231346
row13	row59	-1.06413674073381	-2.32608627758746	0.0484568392418016	0.953402643231346
row97	row54	0.758021443505194	2.32335183958679	0.048664127665825	0.953402643231346
row22	row96	-1.49690370225749	-2.32150442198334	0.0488046756759995	0.953402643231346
row29	row24	1.118449442508	2.32120537501611	0.0488274647268739	0.953402643231346
row12	row19	-2.04525063765658	-2.32063057495468	0.0488712975803987	0.953402643231346
row19	row19	-2.04525063765658	-2.32063057495468	0.0488712975803987	0.953402643231346
row11	row44	1.04590934396893	2.31980724923145	0.0489341509192457	0.953402643231346
row70	row45	0.778810009391613	2.31717511121981	0.0491356329192613	0.953402643231346
row65	row98	-2.17483950150047	-2.31610771980353	0.0492175744787366	0.953402643231346
row40	row18	1.24962685702118	2.31603636330094	0.0492230572448874	0.953402643231346
row38	row24	-0.752361919502087	-2.3124854374046	0.0494966691862821	0.953402643231346
row22	row77	0.984599173843428	2.31229619441126	0.0495112936246362	0.953402643231346
row51	row22	0.774488199568974	2.31207342971662	0.0495285141044753	0.953402643231346
row15	row82	-0.749939356127546	-2.31102385172045	0.049609730633767	0.953402643231346
row57	row20	-1.424072911518	-2.31028159942326	0.0496672465256192	0.953402643231346
row59	row64	-1.37215309474291	-2.31007744266877	0.0496830779658864	0.953402643231346
row70	row36	1.12748291509177	2.30896831393936	0.0497691740186778	0.953402643231346
row37	row50	0.729748876840709	2.30742592086947	0.0498891498850025	0.953402643231346
row52	row96	0.9665617943516	2.30604253746373	0.0499970027231307	0.953402643231346
row7	row38	-0.587112495819187	-2.30588463460436	0.0500093281088064	0.953402643231346
row34	row87	-0.677537190557069	-2.30432795358984	0.0501310000511954	0.953402643231346
row53	row88	0.898163770974576	2.30362366668641	0.0501861449515856	0.953402643231346
row64	row56	0.989141209183397	2.30333317272991	0.0502089079461352	0.953402643231346
row18	row12	-0.933082416736097	-2.30288152572719	0.0502443192982919	0.953402643231346
row36	row91	1.51849417203127	2.29750605386123	0.0506677012071032	0.959615553164834
row67	row60	1.10372785742268	2.2876633201542	0.0514521772626241	0.966146416063319
row18	row18	1.12748289535836	2.28455989133727	0.0517020256822034	0.966146416063319
row31	row41	-0.709884005568583	-2.28441982313213	0.0517133306556695	0.966146416063319
row90	row28	-0.979407822757196	-2.28419536943213	0.0517314515600604	0.966146416063319
row48	row70	-0.777693842758075	-2.28413067956569	0.0517366753656726	0.966146416063319
row89	row22	-0.849680155868207	-2.28279710760359	0.0518444805163359	0.966146416063319
